Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Cluster,Segment_Label
15539,301.0,1,538.46,4,1,2,412,3,Hibernating
15469,32.0,2,538.55,2,2,2,222,0,Others
14496,697.0,2,538.81,4,3,2,432,3,Hibernating
13812,183.0,3,539.0,3,3,2,332,0,Big Spenders
16495,181.0,3,539.41,3,3,2,332,0,Big Spenders
16230,279.0,2,542.03,4,2,2,422,3,Hibernating
16927,129.0,3,543.05,3,3,2,332,0,Big Spenders
13617,4.0,3,544.18,2,3,2,232,0,Others
16475,37.0,4,544.3,2,3,2,232,0,Others
12793,100.0,2,545.48,3,2,2,322,0,Others
16906,220.0,4,545.79,4,3,2,432,0,Big Spenders
14997,1.0,3,546.2,2,3,2,232,0,Others
17295,29.0,3,547.0,2,3,2,232,0,Others
16211,1.0,1,547.02,2,1,2,212,0,New Customers
17637,121.0,2,547.06,3,2,2,322,0,Hibernating
16811,212.0,2,547.07,3,2,2,322,0,Hibernating
14177,215.0,4,549.46,3,3,2,332,0,Big Spenders
17235,666.0,2,550.06,4,3,2,432,3,Hibernating
17291,252.0,1,550.8,4,1,2,412,0,Hibernating
17674,546.0,2,551.04,4,3,2,432,3,Hibernating
14529,61.0,3,551.62,2,3,2,232,0,Others
12363,36.0,2,552.0,2,2,2,222,0,Others
16933,120.0,2,553.33,3,2,2,322,0,Others
17503,151.0,2,553.92,3,2,2,322,0,Hibernating
14891,218.0,2,554.38,4,2,2,422,0,Hibernating
14592,183.0,3,554.56,3,3,2,332,0,Big Spenders
16385,61.0,3,554.86,2,3,2,232,0,Others
17955,219.0,4,557.3,4,3,2,432,0,Big Spenders
13260,91.0,1,557.62,3,1,2,312,0,Others
15573,121.0,2,558.0,3,2,2,322,0,Hibernating
13800,283.0,1,558.32,4,1,2,412,3,Hibernating
17259,546.0,2,558.73,4,3,2,432,3,Hibernating
12866,341.0,1,559.12,4,1,2,412,3,Hibernating
14273,36.0,4,559.97,2,3,2,232,0,Others
15655,67.0,1,560.67,2,1,2,212,0,Others
12559,311.0,2,561.71,4,3,2,432,3,Hibernating
12414,188.0,3,562.41,3,3,2,332,0,Big Spenders
14912,159.0,2,562.57,3,2,2,322,0,Hibernating
14176,516.0,4,563.4,4,3,2,432,3,Big Spenders
13379,303.0,3,563.79,4,3,2,432,3,Big Spenders
15344,89.0,3,563.94,2,3,2,232,0,Others
18123,121.0,2,565.08,3,2,2,322,0,Hibernating
15339,244.0,2,565.37,4,2,2,422,0,Hibernating
18150,152.0,3,566.58,3,3,2,332,0,Big Spenders
16005,65.0,4,566.88,2,3,2,232,0,Others
13959,282.0,3,567.19,4,3,2,432,3,Big Spenders
13939,342.0,3,568.55,4,3,2,432,3,Big Spenders
14965,245.0,2,569.6,4,2,2,422,0,Hibernating
15315,183.0,2,570.5,3,2,2,322,0,Hibernating
15821,91.0,2,570.96,3,2,2,322,0,Others
17616,516.0,3,571.2,4,3,2,432,3,Big Spenders
13816,183.0,2,571.67,3,2,2,322,0,Hibernating
12816,215.0,2,572.2,3,2,2,322,0,Hibernating
18232,217.0,4,573.17,4,3,2,432,0,Big Spenders
12879,92.0,3,573.22,3,3,2,332,0,Big Spenders
12556,33.0,2,574.65,2,2,2,222,0,Others
13487,66.0,3,575.4,2,3,2,232,0,Others
15550,38.0,4,575.63,2,3,2,232,0,Others
15830,302.0,1,576.0,4,1,2,412,3,Hibernating
12601,69.0,5,577.06,2,4,2,242,0,Potential Loyalist
14710,30.0,4,578.48,2,3,2,232,0,Others
16431,66.0,3,578.6,2,3,2,232,0,Others
13292,333.0,2,578.94,4,3,2,432,3,Hibernating
17014,152.0,3,581.78,3,3,2,332,0,Big Spenders
12695,301.0,4,582.1,4,3,2,432,3,Big Spenders
13427,32.0,3,582.6,2,3,2,232,0,Others
15762,214.0,2,583.75,3,2,2,322,0,Hibernating
13557,29.0,2,584.06,2,2,2,222,0,New Customers
14023,281.0,2,584.07,4,3,2,432,3,Hibernating
16384,31.0,2,584.5,2,2,2,222,0,Others
12933,341.0,3,585.03,4,3,2,432,3,Big Spenders
17507,283.0,2,585.08,4,3,2,432,3,Hibernating
12384,63.0,2,585.27,2,2,2,222,0,Others
17119,30.0,2,587.11,2,2,2,222,0,New Customers
17351,37.0,3,587.15,2,3,2,232,0,Others
14338,337.0,2,588.22,4,3,2,432,3,Hibernating
16535,242.0,1,588.71,4,1,2,412,0,Hibernating
14882,182.0,2,589.7,3,2,2,322,0,Hibernating
13270,485.0,1,590.0,4,1,2,412,3,Hibernating
12673,242.0,2,590.12,4,2,2,422,0,Hibernating
13276,153.0,2,590.93,3,2,2,322,0,Hibernating
16788,124.0,2,592.31,3,2,2,322,0,Hibernating
13558,91.0,4,592.43,3,3,2,332,0,Big Spenders
16203,666.0,4,592.9,4,3,2,432,3,Big Spenders
15442,220.0,1,594.0,4,1,2,412,0,Hibernating
12917,277.0,1,594.0,4,1,2,412,3,Hibernating
16325,156.0,3,594.24,3,3,2,332,0,Big Spenders
16718,577.0,1,594.74,4,1,2,412,3,Hibernating
12872,454.0,2,595.02,4,3,2,432,3,Hibernating
14284,90.0,2,595.25,3,2,2,322,0,Others
13888,219.0,2,595.67,4,2,2,422,0,Hibernating
15381,66.0,2,596.85,2,2,2,222,0,Others
14645,98.0,2,597.09,3,2,2,322,0,Others
14108,90.0,2,597.91,3,2,2,322,0,Others
16298,187.0,3,598.2,3,3,2,332,0,Big Spenders
13311,212.0,2,598.57,3,2,2,322,0,Hibernating
17420,697.0,3,598.83,4,3,2,432,3,Big Spenders
18211,190.0,5,600.07,3,4,2,342,0,Big Spenders
12420,153.0,1,600.39,3,1,2,312,0,Hibernating
18183,68.0,2,600.87,2,2,2,222,0,Others
16654,218.0,4,601.27,4,3,2,432,0,Big Spenders
16442,120.0,3,601.37,3,3,2,332,0,Big Spenders
12654,302.0,5,601.98,4,3,2,432,3,Big Spenders
15258,188.0,2,603.36,3,2,2,322,0,Hibernating
16732,121.0,1,603.75,3,1,2,312,0,Hibernating
13402,666.0,2,603.83,4,3,2,432,3,Hibernating
12944,243.0,2,604.51,4,2,2,422,0,Hibernating
17664,35.0,2,604.64,2,2,2,222,0,Others
14133,305.0,3,605.64,4,3,2,432,3,Big Spenders
17849,70.0,4,605.8,2,3,2,232,0,Others
13046,90.0,2,609.31,3,2,2,322,0,Others
14636,274.0,2,609.85,4,2,2,422,3,Hibernating
15275,302.0,1,610.1,4,1,2,412,3,Hibernating
16469,159.0,4,610.47,3,3,2,332,0,Big Spenders
13731,159.0,2,610.59,3,2,2,322,0,Hibernating
16418,123.0,3,611.09,3,3,2,332,0,Big Spenders
16109,219.0,2,611.88,4,2,2,422,0,Hibernating
18149,37.0,3,612.08,2,3,2,232,0,Others
15829,335.0,2,612.74,4,3,2,432,3,Hibernating
16116,5.0,1,612.78,2,1,2,212,0,New Customers
14905,217.0,2,616.15,4,2,2,422,0,Hibernating
12577,243.0,3,616.9,4,3,2,432,0,Big Spenders
14377,338.0,2,617.05,4,3,2,432,3,Hibernating
13301,339.0,4,618.09,4,3,2,432,3,Big Spenders
12596,36.0,2,618.27,2,2,2,222,0,Others
13145,92.0,4,618.52,3,3,2,332,0,Big Spenders
13493,98.0,2,618.63,3,2,2,322,0,Others
13548,67.0,2,618.73,2,2,2,222,0,Others
12667,0.0,1,620.13,2,1,2,212,0,New Customers
16141,1.0,1,620.4,2,1,2,212,0,New Customers
16915,220.0,6,621.68,4,4,2,442,0,Big Spenders
18217,60.0,2,621.75,2,2,2,222,0,Others
17460,184.0,6,622.43,3,4,2,342,0,Big Spenders
15182,125.0,2,622.85,3,2,2,322,0,Hibernating
13368,192.0,2,623.4,3,2,2,322,0,Hibernating
12649,35.0,3,623.51,2,3,2,232,0,Others
16750,63.0,5,623.93,2,4,2,242,0,Potential Loyalist
17515,121.0,4,623.97,3,3,2,332,0,Big Spenders
18156,577.0,2,625.84,4,3,2,432,3,Hibernating
15028,546.0,4,625.88,4,3,2,432,3,Big Spenders
13914,274.0,2,626.45,4,2,2,422,3,Hibernating
18035,243.0,3,627.08,4,3,2,432,0,Big Spenders
14128,61.0,2,627.42,2,2,2,222,0,Others
14451,61.0,2,628.5,2,2,2,222,0,Others
13822,242.0,2,628.7,4,2,2,422,0,Hibernating
13525,220.0,2,628.78,4,2,2,422,0,Hibernating
17883,181.0,4,630.09,3,3,2,332,0,Big Spenders
14664,182.0,2,630.41,3,2,2,322,0,Hibernating
17796,100.0,4,630.6,3,3,2,332,0,Big Spenders
13539,283.0,3,631.34,4,3,2,432,3,Big Spenders
15244,214.0,2,631.57,3,2,2,322,0,Hibernating
14021,156.0,3,631.9,3,3,2,332,0,Big Spenders
16306,66.0,6,632.27,2,4,2,242,0,Potential Loyalist
14220,189.0,2,632.4,3,2,2,322,0,Hibernating
13892,183.0,4,632.97,3,3,2,332,0,Big Spenders
14000,5.0,1,635.66,2,1,2,212,0,New Customers
15773,242.0,1,635.68,4,1,2,412,0,Hibernating
12589,29.0,2,636.68,2,2,2,222,0,New Customers
17812,546.0,4,637.18,4,3,2,432,3,Big Spenders
15571,182.0,4,638.02,3,3,2,332,0,Big Spenders
17974,249.0,3,638.52,4,3,2,432,0,Big Spenders
17321,275.0,2,639.56,4,2,2,422,3,Hibernating
16014,64.0,3,640.5,2,3,2,232,0,Others
16444,215.0,4,640.74,4,3,2,432,0,Big Spenders
13318,302.0,3,640.76,4,3,2,432,3,Big Spenders
13417,212.0,2,640.83,3,2,2,322,0,Hibernating
14044,283.0,4,641.47,4,3,2,432,3,Big Spenders
18218,282.0,2,641.92,4,3,2,432,3,Hibernating
15297,60.0,3,641.94,2,3,2,232,0,Others
17046,217.0,1,642.02,4,1,2,412,0,Hibernating
13034,577.0,2,642.77,4,3,2,432,3,Hibernating
14020,1.0,2,642.8,2,2,2,222,0,New Customers
15574,666.0,4,644.11,4,3,2,432,3,Big Spenders
17312,278.0,3,644.3,4,3,2,432,3,Big Spenders
13030,546.0,2,644.86,4,3,2,432,3,Hibernating
12719,214.0,2,644.95,3,2,2,322,0,Hibernating
13596,242.0,2,645.19,4,2,2,422,0,Hibernating
17459,61.0,2,645.45,2,2,2,222,0,Others
14855,2.0,2,645.65,2,2,2,222,0,New Customers
15651,274.0,3,646.3,4,3,2,432,3,Big Spenders
14034,217.0,3,646.39,4,3,2,432,0,Big Spenders
17341,186.0,3,647.75,3,3,2,332,0,Big Spenders
13838,577.0,4,649.96,4,3,2,432,3,Big Spenders
16969,338.0,3,650.41,4,3,2,432,3,Big Spenders
13240,454.0,4,651.8,4,3,2,432,3,Big Spenders
18121,125.0,2,652.05,3,2,2,322,0,Hibernating
16774,275.0,4,652.67,4,3,2,432,3,Big Spenders
14548,3.0,2,652.8,2,2,2,222,0,New Customers
15031,90.0,4,653.19,3,3,2,332,0,Others
15205,246.0,2,653.24,4,2,2,422,0,Hibernating
14651,275.0,2,653.75,4,2,2,422,3,Hibernating
14803,98.0,3,654.45,3,3,2,332,0,Big Spenders
17472,338.0,3,654.84,4,3,2,432,3,Big Spenders
13963,516.0,4,656.14,4,3,2,432,3,Big Spenders
17299,31.0,4,656.61,2,3,2,232,0,Others
13049,183.0,2,656.68,3,2,2,322,0,Hibernating
16696,66.0,4,657.9,2,3,3,233,0,Others
16449,251.0,2,658.19,4,2,3,423,0,Hibernating
14150,243.0,2,658.64,4,2,3,423,0,Hibernating
16357,66.0,3,658.88,2,3,3,233,0,Others
13759,182.0,2,659.41,3,2,3,323,0,Hibernating
15492,29.0,2,659.46,2,2,3,223,0,New Customers
14603,68.0,1,660.0,2,1,3,213,0,Others
17979,243.0,4,660.75,4,3,3,433,0,Big Spenders
12838,182.0,2,661.08,3,2,3,323,0,Hibernating
12638,182.0,1,662.33,3,1,3,313,0,Hibernating
14720,31.0,3,663.81,2,3,3,233,0,Others
15643,338.0,3,664.0,4,3,3,433,3,Big Spenders
14504,67.0,4,665.62,2,3,3,233,0,Others
17105,278.0,2,665.78,4,3,3,433,3,Hibernating
15969,151.0,3,666.1,3,3,3,333,0,Big Spenders
13741,95.0,3,668.43,3,3,3,333,0,Big Spenders
14342,121.0,4,668.56,3,3,3,333,0,Big Spenders
13601,5.0,2,668.96,2,2,3,223,0,New Customers
17994,63.0,4,669.94,2,3,3,233,0,Others
14628,92.0,2,671.96,3,2,3,323,0,Others
17198,454.0,3,672.48,4,3,3,433,3,Big Spenders
15038,67.0,6,674.31,2,4,3,243,0,Potential Loyalist
17888,30.0,8,674.34,2,4,3,243,0,Loyal Customers
13464,0.0,1,674.68,2,1,3,213,0,New Customers
13355,93.0,1,674.7,3,1,3,313,0,Others
12942,454.0,3,675.6,4,3,3,433,3,Big Spenders
15951,332.0,2,675.67,4,3,3,433,3,Hibernating
17462,61.0,2,675.69,2,2,3,223,0,Others
13040,182.0,2,676.99,3,2,3,323,0,Hibernating
15582,280.0,3,677.87,4,3,3,433,3,Big Spenders
13925,63.0,4,678.25,2,3,3,233,0,Others
14788,301.0,2,679.44,4,3,3,433,3,Hibernating
16872,126.0,3,680.02,3,3,3,333,0,Big Spenders
13524,249.0,5,680.18,4,4,3,443,0,Big Spenders
18135,60.0,5,680.26,2,4,3,243,0,Potential Loyalist
12478,181.0,1,680.99,3,1,3,313,0,Hibernating
16015,181.0,3,682.78,3,3,3,333,0,Big Spenders
17874,157.0,6,683.46,3,4,3,343,0,Big Spenders
16122,39.0,4,684.42,2,3,3,233,0,Others
14880,157.0,3,685.55,3,3,3,333,0,Big Spenders
18196,215.0,2,686.63,4,2,3,423,0,Hibernating
17884,638.0,4,686.67,4,3,3,433,3,Big Spenders
15053,212.0,3,688.13,3,3,3,333,0,Big Spenders
16642,212.0,2,688.33,3,2,3,323,0,Hibernating
17502,60.0,4,689.1,2,3,3,233,0,Others
14959,183.0,4,689.17,3,3,3,333,0,Big Spenders
15181,244.0,3,689.48,4,3,3,433,0,Big Spenders
13023,183.0,2,689.9,3,2,3,323,0,Hibernating
18085,697.0,2,689.95,4,3,3,433,3,Hibernating
16212,341.0,2,690.34,4,3,3,433,3,Hibernating
17733,333.0,2,692.19,4,3,3,433,3,Hibernating
14111,215.0,4,692.85,3,3,3,333,0,Big Spenders
12410,252.0,2,693.33,4,2,3,423,0,Hibernating
16725,69.0,7,693.97,2,4,3,243,0,Potential Loyalist
12925,212.0,2,694.05,3,2,3,323,0,Hibernating
15800,159.0,2,694.29,3,2,3,323,0,Hibernating
15304,61.0,8,694.4,2,4,3,243,0,Potential Loyalist
13736,242.0,2,694.94,4,2,3,423,0,Hibernating
17692,161.0,4,695.94,3,3,3,333,0,Big Spenders
15525,151.0,3,696.19,3,3,3,333,0,Big Spenders
16362,92.0,5,697.2,3,4,3,343,0,Big Spenders
14829,60.0,4,697.55,2,3,3,233,0,Others
17423,188.0,2,698.41,3,2,3,323,0,Hibernating
16997,283.0,3,702.0,4,3,3,433,3,Big Spenders
15103,121.0,2,703.36,3,2,3,323,0,Hibernating
12883,31.0,4,703.47,2,3,3,233,0,Others
17934,0.0,2,704.25,2,2,3,223,0,New Customers
16261,159.0,4,705.04,3,3,3,333,0,Big Spenders
16882,244.0,3,705.12,4,3,3,433,0,Big Spenders
14126,301.0,3,706.13,4,3,3,433,3,Big Spenders
15855,95.0,5,709.29,3,4,3,343,0,Big Spenders
15757,214.0,2,709.38,3,2,3,323,0,Hibernating
16136,30.0,3,709.38,2,3,3,233,0,Others
14127,93.0,3,709.71,3,3,3,333,0,Big Spenders
14867,219.0,3,710.28,4,3,3,433,0,Big Spenders
13249,154.0,3,711.41,3,3,3,333,0,Big Spenders
13705,697.0,3,711.86,4,3,3,433,3,Big Spenders
17642,2.0,2,712.29,2,2,3,223,0,New Customers
13587,153.0,1,712.4,3,1,3,313,0,Hibernating
17761,152.0,1,712.78,3,1,3,313,0,Hibernating
13147,90.0,4,712.8,3,3,3,333,0,Others
13169,153.0,2,712.88,3,2,3,323,0,Hibernating
12616,215.0,2,713.3,3,2,3,323,0,Hibernating
15400,277.0,5,716.2,4,4,3,443,3,Big Spenders
14662,98.0,4,716.26,3,3,3,333,0,Big Spenders
12535,92.0,2,716.35,3,2,3,323,0,Others
15274,212.0,2,716.57,3,2,3,323,0,Hibernating
14869,332.0,2,717.7,4,3,3,433,3,Hibernating
16891,215.0,5,717.92,4,4,3,443,0,Big Spenders
18062,280.0,3,720.52,4,3,3,433,3,Big Spenders
17521,60.0,3,723.21,2,3,3,233,0,Others
13077,120.0,4,724.27,3,3,3,333,0,Big Spenders
15636,31.0,2,724.76,2,2,3,223,0,Others
12723,214.0,5,725.07,3,4,3,343,0,Big Spenders
16140,214.0,2,725.18,3,2,3,323,0,Hibernating
15252,95.0,2,725.48,3,2,3,323,0,Others
14790,29.0,4,727.36,2,3,3,233,0,Others
13623,90.0,5,727.74,3,4,3,343,0,Potential Loyalist
17666,214.0,2,728.16,3,2,3,323,0,Hibernating
13314,153.0,3,729.02,3,3,3,333,0,Big Spenders
12468,218.0,2,729.54,4,2,3,423,0,Hibernating
14234,90.0,4,729.84,3,3,3,333,0,Others
14778,246.0,2,730.86,4,2,3,423,0,Hibernating
13575,0.0,5,732.07,2,4,3,243,0,Potential Loyalist
16770,666.0,5,732.9,4,3,3,433,3,Big Spenders
17387,182.0,2,733.61,3,2,3,323,0,Hibernating
16146,217.0,3,734.13,4,3,3,433,0,Big Spenders
15215,245.0,3,734.94,4,3,3,433,0,Big Spenders
15045,33.0,2,735.66,2,2,3,223,0,Others
17461,60.0,3,735.82,2,3,3,233,0,Others
12976,5.0,1,738.6,2,1,3,213,0,New Customers
13900,95.0,3,740.95,3,3,3,333,0,Big Spenders
15907,181.0,3,743.47,3,3,3,333,0,Big Spenders
13167,275.0,4,744.53,4,3,3,433,3,Big Spenders
16205,90.0,4,744.83,2,3,3,233,0,Others
13950,159.0,4,745.06,3,3,3,333,0,Big Spenders
14050,121.0,2,746.36,3,2,3,323,0,Hibernating
16121,127.0,2,747.44,3,2,3,323,0,Hibernating
14201,61.0,7,747.44,2,4,3,243,0,Potential Loyalist
15656,280.0,4,748.5,4,3,3,433,3,Big Spenders
15965,29.0,4,749.19,2,3,3,233,0,Others
17409,220.0,2,752.05,4,2,3,423,0,Hibernating
13730,337.0,2,752.6,4,3,3,433,3,Hibernating
17516,188.0,5,753.23,3,4,3,343,0,Big Spenders
18104,302.0,1,754.64,4,1,3,413,3,Hibernating
13370,638.0,1,754.87,4,1,3,413,3,Hibernating
15223,250.0,2,755.75,4,2,3,423,0,Hibernating
16806,280.0,4,756.31,4,3,3,433,3,Big Spenders
17797,65.0,3,756.64,2,3,3,233,0,Others
12413,192.0,3,758.1,3,3,3,333,0,Big Spenders
15568,151.0,3,758.29,3,3,3,333,0,Big Spenders
17425,61.0,2,759.17,2,2,3,223,0,Others
14815,274.0,2,759.78,4,2,3,423,3,Hibernating
14883,5.0,6,761.59,2,4,3,243,0,Potential Loyalist
18096,153.0,3,763.62,3,3,3,333,0,Big Spenders
17268,67.0,4,763.64,2,3,3,233,0,Others
16600,212.0,6,764.2,3,4,3,343,0,Big Spenders
14672,162.0,2,765.55,3,2,3,323,0,Hibernating
15353,516.0,2,767.62,4,3,3,433,3,Hibernating
15743,302.0,4,769.64,4,3,3,433,3,Big Spenders
12965,31.0,1,769.81,2,1,3,213,0,Others
16284,121.0,2,771.32,3,2,3,323,0,Hibernating
17764,5.0,2,772.55,2,2,3,223,0,New Customers
15561,127.0,4,773.59,3,3,3,333,0,Big Spenders
16043,159.0,4,773.99,3,3,3,333,0,Big Spenders
15414,36.0,3,774.9,2,3,3,233,0,Others
16825,157.0,2,775.18,3,2,3,323,0,Hibernating
16347,274.0,2,775.35,4,2,3,423,3,Hibernating
16367,302.0,2,776.49,4,3,3,433,3,Hibernating
15618,152.0,4,776.851,3,3,3,333,0,Big Spenders
16546,666.0,2,776.95,4,3,3,433,3,Hibernating
13109,30.0,2,777.18,2,2,3,223,0,New Customers
13212,91.0,3,777.2,3,3,3,333,0,Big Spenders
16505,121.0,1,777.6,3,1,3,313,0,Hibernating
17414,126.0,2,778.0,3,2,3,323,0,Hibernating
13375,1.0,1,778.65,2,1,3,213,0,New Customers
17180,6.0,4,778.93,2,3,3,233,0,Others
12735,192.0,2,779.57,3,2,3,323,0,Hibernating
13583,156.0,1,781.03,3,1,3,313,0,Hibernating
15679,90.0,4,781.28,2,3,3,233,0,Others
17006,212.0,4,781.78,3,3,3,333,0,Big Spenders
15952,278.0,4,781.91,4,3,3,433,3,Big Spenders
18136,153.0,3,784.33,3,3,3,333,0,Big Spenders
15806,217.0,3,784.58,4,3,3,433,0,Big Spenders
14657,156.0,4,785.77,3,3,3,333,0,Big Spenders
14499,190.0,3,785.95,3,3,3,333,0,Big Spenders
13884,31.0,5,786.15,2,4,3,243,0,Potential Loyalist
12628,212.0,3,786.46,3,3,3,333,0,Big Spenders
13323,181.0,5,787.85,3,4,3,343,0,Big Spenders
13329,485.0,2,789.0,4,3,3,433,3,Hibernating
13637,218.0,3,789.2,4,3,3,433,0,Big Spenders
17566,332.0,2,789.51,4,3,3,433,3,Hibernating
16759,90.0,3,789.79,3,3,3,333,0,Others
13016,124.0,3,789.89,3,3,3,333,0,Big Spenders
15831,155.0,3,789.96,3,3,3,333,0,Big Spenders
14976,68.0,7,790.86,2,4,3,243,0,Potential Loyalist
17114,100.0,8,794.05,3,4,3,343,0,Big Spenders
13280,93.0,3,795.36,3,3,3,333,0,Big Spenders
16438,274.0,5,797.1,4,4,3,443,3,Big Spenders
12701,36.0,2,797.71,2,2,3,223,0,Others
17703,243.0,3,798.74,4,3,3,433,0,Big Spenders
17905,186.0,4,798.99,3,3,3,333,0,Big Spenders
12924,98.0,4,799.39,3,3,3,333,0,Big Spenders
18265,247.0,2,801.51,4,2,3,423,0,Hibernating
16460,29.0,3,803.22,2,3,3,233,0,Others
12422,215.0,3,803.56,3,3,3,333,0,Big Spenders
18248,93.0,2,804.02,3,2,3,323,0,Others
15533,31.0,3,806.43,2,3,3,233,0,Others
17921,183.0,4,812.64,3,3,3,333,0,Big Spenders
14421,5.0,2,813.11,2,2,3,223,0,New Customers
16621,160.0,4,813.48,3,3,3,333,0,Big Spenders
16924,183.0,3,814.02,3,3,3,333,0,Big Spenders
13811,95.0,3,814.5,3,3,3,333,0,Big Spenders
15399,120.0,3,815.77,3,3,3,333,0,Big Spenders
15649,516.0,2,816.0,4,3,3,433,3,Hibernating
15164,303.0,3,816.17,4,3,3,433,3,Big Spenders
16943,5.0,3,816.73,2,3,3,233,0,Others
13037,249.0,3,818.67,4,3,3,433,0,Big Spenders
13220,157.0,4,819.29,3,3,3,333,0,Big Spenders
12778,95.0,6,822.23,3,4,3,343,0,Big Spenders
13835,156.0,4,825.21,3,3,3,333,0,Big Spenders
12427,61.0,3,825.8,2,3,3,233,0,Others
12781,153.0,2,826.74,3,2,3,323,0,Hibernating
12461,184.0,2,826.88,3,2,3,323,0,Hibernating
16513,212.0,4,827.79,3,3,3,333,0,Big Spenders
13681,156.0,4,827.83,3,3,3,333,0,Big Spenders
14332,244.0,3,828.41,4,3,3,433,0,Big Spenders
17289,182.0,3,829.4,3,3,3,333,0,Big Spenders
14644,275.0,2,830.76,4,2,3,423,3,Hibernating
17109,60.0,6,831.07,2,4,3,243,0,Potential Loyalist
14577,363.0,4,832.11,4,3,3,433,3,Big Spenders
15862,332.0,4,832.88,4,3,3,433,3,Big Spenders
16644,35.0,2,833.78,2,2,3,223,0,Others
14449,183.0,4,834.64,3,3,3,333,0,Big Spenders
14597,338.0,2,835.52,4,3,3,433,3,Hibernating
17169,95.0,2,835.78,3,2,3,323,0,Others
16747,275.0,2,836.06,4,2,3,423,3,Hibernating
12728,39.0,4,836.33,2,3,3,233,0,Others
16554,339.0,3,837.1,4,3,3,433,3,Big Spenders
16877,64.0,6,837.37,2,4,3,243,0,Potential Loyalist
17115,65.0,3,837.5,2,3,3,233,0,Others
13940,183.0,4,839.14,3,3,3,333,0,Big Spenders
17027,341.0,6,841.01,4,4,3,443,3,Big Spenders
17076,424.0,3,841.08,4,3,3,433,3,Big Spenders
17929,252.0,4,843.0,4,3,3,433,0,Big Spenders
17624,219.0,2,843.48,4,2,3,423,0,Hibernating
12713,89.0,1,843.51,2,1,3,213,0,Others
13515,189.0,4,844.32,3,3,3,333,0,Big Spenders
14553,219.0,5,845.33,4,4,3,443,0,Big Spenders
17064,65.0,3,846.6,2,3,3,233,0,Others
16020,214.0,3,851.01,3,3,3,333,0,Big Spenders
16070,152.0,2,852.15,3,2,3,323,0,Hibernating
14193,275.0,2,853.39,4,2,3,423,3,Hibernating
17560,69.0,5,854.95,2,4,3,243,0,Potential Loyalist
16037,130.0,3,855.02,3,3,3,333,0,Big Spenders
12693,5.0,4,855.91,2,3,3,233,0,Others
16221,98.0,3,856.51,3,3,3,333,0,Big Spenders
16163,454.0,2,856.6,4,3,3,433,3,Hibernating
14715,184.0,4,856.88,3,3,3,333,0,Big Spenders
12794,304.0,2,860.41,4,3,3,433,3,Hibernating
17227,61.0,6,862.12,2,4,3,243,0,Potential Loyalist
12680,89.0,4,862.81,2,3,3,233,0,Others
16900,153.0,3,863.71,3,3,3,333,0,Big Spenders
13203,32.0,4,864.9,2,3,3,233,0,Others
13846,36.0,3,865.06,2,3,3,233,0,Others
17886,121.0,3,865.08,3,3,3,333,0,Big Spenders
16567,162.0,2,865.6,3,2,3,323,0,Hibernating
15799,100.0,3,866.73,3,3,3,333,0,Big Spenders
16235,39.0,5,867.31,2,4,3,243,0,Potential Loyalist
12694,95.0,2,869.67,3,2,3,323,0,Others
13200,216.0,4,870.09,4,3,3,433,0,Big Spenders
15208,153.0,5,870.12,3,4,3,343,0,Big Spenders
12772,30.0,1,872.67,2,1,3,213,0,New Customers
13294,279.0,2,873.74,4,3,3,433,3,Hibernating
15707,183.0,4,874.59,3,3,3,333,0,Big Spenders
15100,70.0,3,876.0,2,3,3,233,0,Others
15653,123.0,2,877.44,3,2,3,323,0,Hibernating
17007,96.0,6,879.85,3,4,3,343,0,Big Spenders
13662,35.0,3,881.26,2,3,3,233,0,Others
18236,60.0,6,882.24,2,4,3,243,0,Potential Loyalist
15865,66.0,3,884.63,2,3,3,233,0,Others
15511,333.0,5,884.83,4,3,3,433,3,Big Spenders
15822,181.0,2,885.47,3,2,3,323,0,Hibernating
14623,187.0,5,886.15,3,4,3,343,0,Big Spenders
14344,98.0,8,886.98,3,4,3,343,0,Big Spenders
17537,99.0,2,887.67,3,2,3,323,0,Others
14240,90.0,2,890.34,3,2,3,323,0,Others
15255,244.0,1,890.85,4,1,3,413,0,Hibernating
15211,454.0,2,894.41,4,3,3,433,3,Hibernating
15079,454.0,4,895.61,4,3,3,433,3,Big Spenders
14081,69.0,2,896.22,2,2,3,223,0,Others
13192,215.0,2,896.34,3,2,3,323,0,Hibernating
17323,91.0,7,901.09,3,4,3,343,0,Big Spenders
16376,332.0,2,901.15,4,3,3,433,3,Hibernating
16716,342.0,2,901.2,4,3,3,433,3,Hibernating
17848,277.0,9,901.2,4,4,3,443,3,Big Spenders
17236,36.0,6,901.57,2,4,3,243,0,Potential Loyalist
12652,9.0,1,902.28,2,1,3,213,0,New Customers
16809,91.0,5,903.07,3,4,3,343,0,Big Spenders
13038,95.0,3,908.46,3,3,3,333,0,Big Spenders
13782,155.0,6,908.86,3,4,3,343,0,Big Spenders
13689,153.0,1,910.0,3,1,3,313,0,Hibernating
14289,332.0,6,911.26,4,4,3,443,3,Big Spenders
14540,283.0,3,911.86,4,3,3,433,3,Big Spenders
15364,215.0,2,913.19,3,2,3,323,0,Hibernating
17618,220.0,3,913.28,4,3,3,433,0,Big Spenders
15587,31.0,4,913.68,2,3,3,233,0,Others
14141,30.0,4,915.13,2,3,3,233,0,Others
